"","Province.State","Country.Region","Lat","Long","continent","day","month","year","dates","cases"
"20169","","Belize",13.1939,-59.5432,NA,14,2,2020,2020-02-14,0
"20170","","Belize",13.1939,-59.5432,NA,15,2,2020,2020-02-15,0
"20171","","Belize",13.1939,-59.5432,NA,16,2,2020,2020-02-16,0
"20172","","Belize",13.1939,-59.5432,NA,17,2,2020,2020-02-17,0
"20173","","Belize",13.1939,-59.5432,NA,18,2,2020,2020-02-18,0
"20174","","Belize",13.1939,-59.5432,NA,19,2,2020,2020-02-19,0
"20175","","Belize",13.1939,-59.5432,NA,20,2,2020,2020-02-20,0
"20176","","Belize",13.1939,-59.5432,NA,21,2,2020,2020-02-21,0
"20177","","Belize",13.1939,-59.5432,NA,22,2,2020,2020-02-22,0
"20178","","Belize",13.1939,-59.5432,NA,23,2,2020,2020-02-23,0
"20179","","Belize",13.1939,-59.5432,NA,24,2,2020,2020-02-24,0
"20180","","Belize",13.1939,-59.5432,NA,25,2,2020,2020-02-25,0
"20181","","Belize",13.1939,-59.5432,NA,26,2,2020,2020-02-26,0
"20182","","Belize",13.1939,-59.5432,NA,27,2,2020,2020-02-27,0
"20183","","Belize",13.1939,-59.5432,NA,28,2,2020,2020-02-28,0
"20184","","Belize",13.1939,-59.5432,NA,29,2,2020,2020-02-29,0
"20185","","Belize",13.1939,-59.5432,NA,1,3,2020,2020-03-01,0
"20186","","Belize",13.1939,-59.5432,NA,2,3,2020,2020-03-02,0
"20187","","Belize",13.1939,-59.5432,NA,3,3,2020,2020-03-03,0
"20188","","Belize",13.1939,-59.5432,NA,4,3,2020,2020-03-04,0
"20189","","Belize",13.1939,-59.5432,NA,5,3,2020,2020-03-05,0
"20190","","Belize",13.1939,-59.5432,NA,6,3,2020,2020-03-06,0
"20191","","Belize",13.1939,-59.5432,NA,7,3,2020,2020-03-07,0
"20192","","Belize",13.1939,-59.5432,NA,8,3,2020,2020-03-08,0
"20193","","Belize",13.1939,-59.5432,NA,9,3,2020,2020-03-09,0
"20194","","Belize",13.1939,-59.5432,NA,10,3,2020,2020-03-10,0
"20195","","Belize",13.1939,-59.5432,NA,11,3,2020,2020-03-11,0
"20196","","Belize",13.1939,-59.5432,NA,12,3,2020,2020-03-12,0
"20197","","Belize",13.1939,-59.5432,NA,13,3,2020,2020-03-13,0
"20198","","Belize",13.1939,-59.5432,NA,14,3,2020,2020-03-14,0
"20199","","Belize",13.1939,-59.5432,NA,15,3,2020,2020-03-15,0
"20200","","Belize",13.1939,-59.5432,NA,16,3,2020,2020-03-16,0
"20201","","Belize",13.1939,-59.5432,NA,17,3,2020,2020-03-17,0
"20202","","Belize",13.1939,-59.5432,NA,18,3,2020,2020-03-18,0
"20203","","Belize",13.1939,-59.5432,NA,19,3,2020,2020-03-19,0
"20204","","Belize",13.1939,-59.5432,NA,20,3,2020,2020-03-20,0
"20205","","Belize",13.1939,-59.5432,NA,21,3,2020,2020-03-21,0
"20206","","Belize",13.1939,-59.5432,NA,22,3,2020,2020-03-22,0
"20207","","Belize",13.1939,-59.5432,NA,23,3,2020,2020-03-23,1
"20208","","Belize",13.1939,-59.5432,NA,24,3,2020,2020-03-24,1
"20209","","Belize",13.1939,-59.5432,NA,25,3,2020,2020-03-25,2
"20210","","Belize",13.1939,-59.5432,NA,26,3,2020,2020-03-26,2
"20211","","Belize",13.1939,-59.5432,NA,27,3,2020,2020-03-27,2
"20212","","Belize",13.1939,-59.5432,NA,28,3,2020,2020-03-28,2
"20213","","Belize",13.1939,-59.5432,NA,29,3,2020,2020-03-29,2
"20214","","Belize",13.1939,-59.5432,NA,30,3,2020,2020-03-30,3
"20215","","Belize",13.1939,-59.5432,NA,31,3,2020,2020-03-31,3
"20216","","Belize",13.1939,-59.5432,NA,1,4,2020,2020-04-01,3
"20217","","Belize",13.1939,-59.5432,NA,2,4,2020,2020-04-02,3
"20218","","Belize",13.1939,-59.5432,NA,3,4,2020,2020-04-03,4
"20219","","Belize",13.1939,-59.5432,NA,4,4,2020,2020-04-04,4
"20220","","Belize",13.1939,-59.5432,NA,5,4,2020,2020-04-05,5
"20221","","Belize",13.1939,-59.5432,NA,6,4,2020,2020-04-06,7
"20222","","Belize",13.1939,-59.5432,NA,7,4,2020,2020-04-07,7
"20223","","Belize",13.1939,-59.5432,NA,8,4,2020,2020-04-08,8
"20224","","Belize",13.1939,-59.5432,NA,9,4,2020,2020-04-09,9
"20225","","Belize",13.1939,-59.5432,NA,10,4,2020,2020-04-10,10
"20226","","Belize",13.1939,-59.5432,NA,11,4,2020,2020-04-11,13
"20227","","Belize",13.1939,-59.5432,NA,12,4,2020,2020-04-12,14
"20228","","Belize",13.1939,-59.5432,NA,13,4,2020,2020-04-13,18
"20229","","Belize",13.1939,-59.5432,NA,14,4,2020,2020-04-14,18
"20230","","Belize",13.1939,-59.5432,NA,15,4,2020,2020-04-15,18
"20231","Recovered","Canada",0,0,"NorthAm",22,1,2020,2020-01-22,0
"20232","Recovered","Canada",0,0,"NorthAm",23,1,2020,2020-01-23,0
"20233","Recovered","Canada",0,0,"NorthAm",24,1,2020,2020-01-24,0
"20234","Recovered","Canada",0,0,"NorthAm",25,1,2020,2020-01-25,0
"20235","Recovered","Canada",0,0,"NorthAm",26,1,2020,2020-01-26,0
"20236","Recovered","Canada",0,0,"NorthAm",27,1,2020,2020-01-27,0
"20237","Recovered","Canada",0,0,"NorthAm",28,1,2020,2020-01-28,0
"20238","Recovered","Canada",0,0,"NorthAm",29,1,2020,2020-01-29,0
"20239","Recovered","Canada",0,0,"NorthAm",30,1,2020,2020-01-30,0
"20240","Recovered","Canada",0,0,"NorthAm",31,1,2020,2020-01-31,0
"20241","Recovered","Canada",0,0,"NorthAm",1,2,2020,2020-02-01,0
"20242","Recovered","Canada",0,0,"NorthAm",2,2,2020,2020-02-02,0
"20243","Recovered","Canada",0,0,"NorthAm",3,2,2020,2020-02-03,0
"20244","Recovered","Canada",0,0,"NorthAm",4,2,2020,2020-02-04,0
"20245","Recovered","Canada",0,0,"NorthAm",5,2,2020,2020-02-05,0
"20246","Recovered","Canada",0,0,"NorthAm",6,2,2020,2020-02-06,0
"20247","Recovered","Canada",0,0,"NorthAm",7,2,2020,2020-02-07,0
"20248","Recovered","Canada",0,0,"NorthAm",8,2,2020,2020-02-08,0
"20249","Recovered","Canada",0,0,"NorthAm",9,2,2020,2020-02-09,0
"20250","Recovered","Canada",0,0,"NorthAm",10,2,2020,2020-02-10,0
"20251","Recovered","Canada",0,0,"NorthAm",11,2,2020,2020-02-11,0
"20252","Recovered","Canada",0,0,"NorthAm",12,2,2020,2020-02-12,0
"20253","Recovered","Canada",0,0,"NorthAm",13,2,2020,2020-02-13,0
"20254","Recovered","Canada",0,0,"NorthAm",14,2,2020,2020-02-14,0
"20255","Recovered","Canada",0,0,"NorthAm",15,2,2020,2020-02-15,0
"20256","Recovered","Canada",0,0,"NorthAm",16,2,2020,2020-02-16,0
"20257","Recovered","Canada",0,0,"NorthAm",17,2,2020,2020-02-17,0
"20258","Recovered","Canada",0,0,"NorthAm",18,2,2020,2020-02-18,0
"20259","Recovered","Canada",0,0,"NorthAm",19,2,2020,2020-02-19,0
"20260","Recovered","Canada",0,0,"NorthAm",20,2,2020,2020-02-20,0
"20261","Recovered","Canada",0,0,"NorthAm",21,2,2020,2020-02-21,0
"20262","Recovered","Canada",0,0,"NorthAm",22,2,2020,2020-02-22,0
"20263","Recovered","Canada",0,0,"NorthAm",23,2,2020,2020-02-23,0
"20264","Recovered","Canada",0,0,"NorthAm",24,2,2020,2020-02-24,0
"20265","Recovered","Canada",0,0,"NorthAm",25,2,2020,2020-02-25,0
"20266","Recovered","Canada",0,0,"NorthAm",26,2,2020,2020-02-26,0
"20267","Recovered","Canada",0,0,"NorthAm",27,2,2020,2020-02-27,0
"20268","Recovered","Canada",0,0,"NorthAm",28,2,2020,2020-02-28,0
"20269","Recovered","Canada",0,0,"NorthAm",29,2,2020,2020-02-29,0
"20270","Recovered","Canada",0,0,"NorthAm",1,3,2020,2020-03-01,0
"20271","Recovered","Canada",0,0,"NorthAm",2,3,2020,2020-03-02,0
"20272","Recovered","Canada",0,0,"NorthAm",3,3,2020,2020-03-03,0
"20273","Recovered","Canada",0,0,"NorthAm",4,3,2020,2020-03-04,0
"20274","Recovered","Canada",0,0,"NorthAm",5,3,2020,2020-03-05,0
"20275","Recovered","Canada",0,0,"NorthAm",6,3,2020,2020-03-06,0
"20276","Recovered","Canada",0,0,"NorthAm",7,3,2020,2020-03-07,0
"20277","Recovered","Canada",0,0,"NorthAm",8,3,2020,2020-03-08,0
"20278","Recovered","Canada",0,0,"NorthAm",9,3,2020,2020-03-09,0
"20279","Recovered","Canada",0,0,"NorthAm",10,3,2020,2020-03-10,0
"20280","Recovered","Canada",0,0,"NorthAm",11,3,2020,2020-03-11,0
"20281","Recovered","Canada",0,0,"NorthAm",12,3,2020,2020-03-12,0
"20282","Recovered","Canada",0,0,"NorthAm",13,3,2020,2020-03-13,0
"20283","Recovered","Canada",0,0,"NorthAm",14,3,2020,2020-03-14,0
"20284","Recovered","Canada",0,0,"NorthAm",15,3,2020,2020-03-15,0
"20285","Recovered","Canada",0,0,"NorthAm",16,3,2020,2020-03-16,0
"20286","Recovered","Canada",0,0,"NorthAm",17,3,2020,2020-03-17,0
"20287","Recovered","Canada",0,0,"NorthAm",18,3,2020,2020-03-18,0
"20288","Recovered","Canada",0,0,"NorthAm",19,3,2020,2020-03-19,0
"20289","Recovered","Canada",0,0,"NorthAm",20,3,2020,2020-03-20,0
"20290","Recovered","Canada",0,0,"NorthAm",21,3,2020,2020-03-21,0
"20291","Recovered","Canada",0,0,"NorthAm",22,3,2020,2020-03-22,0
"20292","Recovered","Canada",0,0,"NorthAm",23,3,2020,2020-03-23,0
"20293","Recovered","Canada",0,0,"NorthAm",24,3,2020,2020-03-24,0
"20294","Recovered","Canada",0,0,"NorthAm",25,3,2020,2020-03-25,0
"20295","Recovered","Canada",0,0,"NorthAm",26,3,2020,2020-03-26,0
"20296","Recovered","Canada",0,0,"NorthAm",27,3,2020,2020-03-27,0
"20297","Recovered","Canada",0,0,"NorthAm",28,3,2020,2020-03-28,0
"20298","Recovered","Canada",0,0,"NorthAm",29,3,2020,2020-03-29,0
"20299","Recovered","Canada",0,0,"NorthAm",30,3,2020,2020-03-30,0
"20300","Recovered","Canada",0,0,"NorthAm",31,3,2020,2020-03-31,0
"20301","Recovered","Canada",0,0,"NorthAm",1,4,2020,2020-04-01,0
"20302","Recovered","Canada",0,0,"NorthAm",2,4,2020,2020-04-02,0
"20303","Recovered","Canada",0,0,"NorthAm",3,4,2020,2020-04-03,0
"20304","Recovered","Canada",0,0,"NorthAm",4,4,2020,2020-04-04,0
"20305","Recovered","Canada",0,0,"NorthAm",5,4,2020,2020-04-05,0
"20306","Recovered","Canada",0,0,"NorthAm",6,4,2020,2020-04-06,0
"20307","Recovered","Canada",0,0,"NorthAm",7,4,2020,2020-04-07,0
"20308","Recovered","Canada",0,0,"NorthAm",8,4,2020,2020-04-08,0
"20309","Recovered","Canada",0,0,"NorthAm",9,4,2020,2020-04-09,0
"20310","Recovered","Canada",0,0,"NorthAm",10,4,2020,2020-04-10,0
"20311","Recovered","Canada",0,0,"NorthAm",11,4,2020,2020-04-11,0
"20312","Recovered","Canada",0,0,"NorthAm",12,4,2020,2020-04-12,0
"20313","Recovered","Canada",0,0,"NorthAm",13,4,2020,2020-04-13,0
"20314","Recovered","Canada",0,0,"NorthAm",14,4,2020,2020-04-14,0
"20315","Recovered","Canada",0,0,"NorthAm",15,4,2020,2020-04-15,0
"20316","","Laos",19.85627,102.495496,NA,22,1,2020,2020-01-22,0
"20317","","Laos",19.85627,102.495496,NA,23,1,2020,2020-01-23,0
"20318","","Laos",19.85627,102.495496,NA,24,1,2020,2020-01-24,0
"20319","","Laos",19.85627,102.495496,NA,25,1,2020,2020-01-25,0
"20320","","Laos",19.85627,102.495496,NA,26,1,2020,2020-01-26,0
"20321","","Laos",19.85627,102.495496,NA,27,1,2020,2020-01-27,0
"20322","","Laos",19.85627,102.495496,NA,28,1,2020,2020-01-28,0
"20323","","Laos",19.85627,102.495496,NA,29,1,2020,2020-01-29,0
"20324","","Laos",19.85627,102.495496,NA,30,1,2020,2020-01-30,0
"20325","","Laos",19.85627,102.495496,NA,31,1,2020,2020-01-31,0
"20326","","Laos",19.85627,102.495496,NA,1,2,2020,2020-02-01,0
"20327","","Laos",19.85627,102.495496,NA,2,2,2020,2020-02-02,0
"20328","","Laos",19.85627,102.495496,NA,3,2,2020,2020-02-03,0
"20329","","Laos",19.85627,102.495496,NA,4,2,2020,2020-02-04,0
"20330","","Laos",19.85627,102.495496,NA,5,2,2020,2020-02-05,0
"20331","","Laos",19.85627,102.495496,NA,6,2,2020,2020-02-06,0
"20332","","Laos",19.85627,102.495496,NA,7,2,2020,2020-02-07,0
"20333","","Laos",19.85627,102.495496,NA,8,2,2020,2020-02-08,0
"20334","","Laos",19.85627,102.495496,NA,9,2,2020,2020-02-09,0
"20335","","Laos",19.85627,102.495496,NA,10,2,2020,2020-02-10,0
"20336","","Laos",19.85627,102.495496,NA,11,2,2020,2020-02-11,0
"20337","","Laos",19.85627,102.495496,NA,12,2,2020,2020-02-12,0
"20338","","Laos",19.85627,102.495496,NA,13,2,2020,2020-02-13,0
"20339","","Laos",19.85627,102.495496,NA,14,2,2020,2020-02-14,0
"20340","","Laos",19.85627,102.495496,NA,15,2,2020,2020-02-15,0
"20341","","Laos",19.85627,102.495496,NA,16,2,2020,2020-02-16,0
"20342","","Laos",19.85627,102.495496,NA,17,2,2020,2020-02-17,0
"20343","","Laos",19.85627,102.495496,NA,18,2,2020,2020-02-18,0
"20344","","Laos",19.85627,102.495496,NA,19,2,2020,2020-02-19,0
"20345","","Laos",19.85627,102.495496,NA,20,2,2020,2020-02-20,0
"20346","","Laos",19.85627,102.495496,NA,21,2,2020,2020-02-21,0
"20347","","Laos",19.85627,102.495496,NA,22,2,2020,2020-02-22,0
"20348","","Laos",19.85627,102.495496,NA,23,2,2020,2020-02-23,0
"20349","","Laos",19.85627,102.495496,NA,24,2,2020,2020-02-24,0
"20350","","Laos",19.85627,102.495496,NA,25,2,2020,2020-02-25,0
"20351","","Laos",19.85627,102.495496,NA,26,2,2020,2020-02-26,0
"20352","","Laos",19.85627,102.495496,NA,27,2,2020,2020-02-27,0
"20353","","Laos",19.85627,102.495496,NA,28,2,2020,2020-02-28,0
"20354","","Laos",19.85627,102.495496,NA,29,2,2020,2020-02-29,0
"20355","","Laos",19.85627,102.495496,NA,1,3,2020,2020-03-01,0
"20356","","Laos",19.85627,102.495496,NA,2,3,2020,2020-03-02,0
"20357","","Laos",19.85627,102.495496,NA,3,3,2020,2020-03-03,0
"20358","","Laos",19.85627,102.495496,NA,4,3,2020,2020-03-04,0
"20359","","Laos",19.85627,102.495496,NA,5,3,2020,2020-03-05,0
"20360","","Laos",19.85627,102.495496,NA,6,3,2020,2020-03-06,0
"20361","","Laos",19.85627,102.495496,NA,7,3,2020,2020-03-07,0
"20362","","Laos",19.85627,102.495496,NA,8,3,2020,2020-03-08,0
"20363","","Laos",19.85627,102.495496,NA,9,3,2020,2020-03-09,0
"20364","","Laos",19.85627,102.495496,NA,10,3,2020,2020-03-10,0
"20365","","Laos",19.85627,102.495496,NA,11,3,2020,2020-03-11,0
"20366","","Laos",19.85627,102.495496,NA,12,3,2020,2020-03-12,0
"20367","","Laos",19.85627,102.495496,NA,13,3,2020,2020-03-13,0
"20368","","Laos",19.85627,102.495496,NA,14,3,2020,2020-03-14,0
"20369","","Laos",19.85627,102.495496,NA,15,3,2020,2020-03-15,0
"20370","","Laos",19.85627,102.495496,NA,16,3,2020,2020-03-16,0
"20371","","Laos",19.85627,102.495496,NA,17,3,2020,2020-03-17,0
"20372","","Laos",19.85627,102.495496,NA,18,3,2020,2020-03-18,0
"20373","","Laos",19.85627,102.495496,NA,19,3,2020,2020-03-19,0
"20374","","Laos",19.85627,102.495496,NA,20,3,2020,2020-03-20,0
"20375","","Laos",19.85627,102.495496,NA,21,3,2020,2020-03-21,0
"20376","","Laos",19.85627,102.495496,NA,22,3,2020,2020-03-22,0
"20377","","Laos",19.85627,102.495496,NA,23,3,2020,2020-03-23,0
"20378","","Laos",19.85627,102.495496,NA,24,3,2020,2020-03-24,2
"20379","","Laos",19.85627,102.495496,NA,25,3,2020,2020-03-25,3
"20380","","Laos",19.85627,102.495496,NA,26,3,2020,2020-03-26,6
"20381","","Laos",19.85627,102.495496,NA,27,3,2020,2020-03-27,6
"20382","","Laos",19.85627,102.495496,NA,28,3,2020,2020-03-28,8
"20383","","Laos",19.85627,102.495496,NA,29,3,2020,2020-03-29,8
"20384","","Laos",19.85627,102.495496,NA,30,3,2020,2020-03-30,8
"20385","","Laos",19.85627,102.495496,NA,31,3,2020,2020-03-31,9
"20386","","Laos",19.85627,102.495496,NA,1,4,2020,2020-04-01,10
"20387","","Laos",19.85627,102.495496,NA,2,4,2020,2020-04-02,10
"20388","","Laos",19.85627,102.495496,NA,3,4,2020,2020-04-03,10
"20389","","Laos",19.85627,102.495496,NA,4,4,2020,2020-04-04,10
"20390","","Laos",19.85627,102.495496,NA,5,4,2020,2020-04-05,11
"20391","","Laos",19.85627,102.495496,NA,6,4,2020,2020-04-06,12
"20392","","Laos",19.85627,102.495496,NA,7,4,2020,2020-04-07,14
"20393","","Laos",19.85627,102.495496,NA,8,4,2020,2020-04-08,15
"20394","","Laos",19.85627,102.495496,NA,9,4,2020,2020-04-09,16
"20395","","Laos",19.85627,102.495496,NA,10,4,2020,2020-04-10,16
"20396","","Laos",19.85627,102.495496,NA,11,4,2020,2020-04-11,18
"20397","","Laos",19.85627,102.495496,NA,12,4,2020,2020-04-12,19
"20398","","Laos",19.85627,102.495496,NA,13,4,2020,2020-04-13,19
"20399","","Laos",19.85627,102.495496,NA,14,4,2020,2020-04-14,19
"20400","","Laos",19.85627,102.495496,NA,15,4,2020,2020-04-15,19
"20401","","Libya",26.3351,17.228331,NA,22,1,2020,2020-01-22,0
"20402","","Libya",26.3351,17.228331,NA,23,1,2020,2020-01-23,0
"20403","","Libya",26.3351,17.228331,NA,24,1,2020,2020-01-24,0
"20404","","Libya",26.3351,17.228331,NA,25,1,2020,2020-01-25,0
"20405","","Libya",26.3351,17.228331,NA,26,1,2020,2020-01-26,0
"20406","","Libya",26.3351,17.228331,NA,27,1,2020,2020-01-27,0
"20407","","Libya",26.3351,17.228331,NA,28,1,2020,2020-01-28,0
"20408","","Libya",26.3351,17.228331,NA,29,1,2020,2020-01-29,0
"20409","","Libya",26.3351,17.228331,NA,30,1,2020,2020-01-30,0
"20410","","Libya",26.3351,17.228331,NA,31,1,2020,2020-01-31,0
"20411","","Libya",26.3351,17.228331,NA,1,2,2020,2020-02-01,0
"20412","","Libya",26.3351,17.228331,NA,2,2,2020,2020-02-02,0
"20413","","Libya",26.3351,17.228331,NA,3,2,2020,2020-02-03,0
"20414","","Libya",26.3351,17.228331,NA,4,2,2020,2020-02-04,0
"20415","","Libya",26.3351,17.228331,NA,5,2,2020,2020-02-05,0
"20416","","Libya",26.3351,17.228331,NA,6,2,2020,2020-02-06,0
"20417","","Libya",26.3351,17.228331,NA,7,2,2020,2020-02-07,0
"20418","","Libya",26.3351,17.228331,NA,8,2,2020,2020-02-08,0
"20419","","Libya",26.3351,17.228331,NA,9,2,2020,2020-02-09,0
"20420","","Libya",26.3351,17.228331,NA,10,2,2020,2020-02-10,0
"20421","","Libya",26.3351,17.228331,NA,11,2,2020,2020-02-11,0
"20422","","Libya",26.3351,17.228331,NA,12,2,2020,2020-02-12,0
"20423","","Libya",26.3351,17.228331,NA,13,2,2020,2020-02-13,0
"20424","","Libya",26.3351,17.228331,NA,14,2,2020,2020-02-14,0
"20425","","Libya",26.3351,17.228331,NA,15,2,2020,2020-02-15,0
"20426","","Libya",26.3351,17.228331,NA,16,2,2020,2020-02-16,0
"20427","","Libya",26.3351,17.228331,NA,17,2,2020,2020-02-17,0
"20428","","Libya",26.3351,17.228331,NA,18,2,2020,2020-02-18,0
"20429","","Libya",26.3351,17.228331,NA,19,2,2020,2020-02-19,0
"20430","","Libya",26.3351,17.228331,NA,20,2,2020,2020-02-20,0
"20431","","Libya",26.3351,17.228331,NA,21,2,2020,2020-02-21,0
"20432","","Libya",26.3351,17.228331,NA,22,2,2020,2020-02-22,0
"20433","","Libya",26.3351,17.228331,NA,23,2,2020,2020-02-23,0
"20434","","Libya",26.3351,17.228331,NA,24,2,2020,2020-02-24,0
"20435","","Libya",26.3351,17.228331,NA,25,2,2020,2020-02-25,0
"20436","","Libya",26.3351,17.228331,NA,26,2,2020,2020-02-26,0
"20437","","Libya",26.3351,17.228331,NA,27,2,2020,2020-02-27,0
"20438","","Libya",26.3351,17.228331,NA,28,2,2020,2020-02-28,0
"20439","","Libya",26.3351,17.228331,NA,29,2,2020,2020-02-29,0
"20440","","Libya",26.3351,17.228331,NA,1,3,2020,2020-03-01,0
"20441","","Libya",26.3351,17.228331,NA,2,3,2020,2020-03-02,0
"20442","","Libya",26.3351,17.228331,NA,3,3,2020,2020-03-03,0
"20443","","Libya",26.3351,17.228331,NA,4,3,2020,2020-03-04,0
"20444","","Libya",26.3351,17.228331,NA,5,3,2020,2020-03-05,0
"20445","","Libya",26.3351,17.228331,NA,6,3,2020,2020-03-06,0
"20446","","Libya",26.3351,17.228331,NA,7,3,2020,2020-03-07,0
"20447","","Libya",26.3351,17.228331,NA,8,3,2020,2020-03-08,0
"20448","","Libya",26.3351,17.228331,NA,9,3,2020,2020-03-09,0
"20449","","Libya",26.3351,17.228331,NA,10,3,2020,2020-03-10,0
"20450","","Libya",26.3351,17.228331,NA,11,3,2020,2020-03-11,0
"20451","","Libya",26.3351,17.228331,NA,12,3,2020,2020-03-12,0
"20452","","Libya",26.3351,17.228331,NA,13,3,2020,2020-03-13,0
"20453","","Libya",26.3351,17.228331,NA,14,3,2020,2020-03-14,0
"20454","","Libya",26.3351,17.228331,NA,15,3,2020,2020-03-15,0
"20455","","Libya",26.3351,17.228331,NA,16,3,2020,2020-03-16,0
"20456","","Libya",26.3351,17.228331,NA,17,3,2020,2020-03-17,0
"20457","","Libya",26.3351,17.228331,NA,18,3,2020,2020-03-18,0
"20458","","Libya",26.3351,17.228331,NA,19,3,2020,2020-03-19,0
"20459","","Libya",26.3351,17.228331,NA,20,3,2020,2020-03-20,0
"20460","","Libya",26.3351,17.228331,NA,21,3,2020,2020-03-21,0
"20461","","Libya",26.3351,17.228331,NA,22,3,2020,2020-03-22,0
"20462","","Libya",26.3351,17.228331,NA,23,3,2020,2020-03-23,0
"20463","","Libya",26.3351,17.228331,NA,24,3,2020,2020-03-24,1
"20464","","Libya",26.3351,17.228331,NA,25,3,2020,2020-03-25,1
"20465","","Libya",26.3351,17.228331,NA,26,3,2020,2020-03-26,1
"20466","","Libya",26.3351,17.228331,NA,27,3,2020,2020-03-27,1
"20467","","Libya",26.3351,17.228331,NA,28,3,2020,2020-03-28,3
"20468","","Libya",26.3351,17.228331,NA,29,3,2020,2020-03-29,8
"20469","","Libya",26.3351,17.228331,NA,30,3,2020,2020-03-30,8
"20470","","Libya",26.3351,17.228331,NA,31,3,2020,2020-03-31,10
"20471","","Libya",26.3351,17.228331,NA,1,4,2020,2020-04-01,10
"20472","","Libya",26.3351,17.228331,NA,2,4,2020,2020-04-02,11
"20473","","Libya",26.3351,17.228331,NA,3,4,2020,2020-04-03,11
"20474","","Libya",26.3351,17.228331,NA,4,4,2020,2020-04-04,18
"20475","","Libya",26.3351,17.228331,NA,5,4,2020,2020-04-05,18
"20476","","Libya",26.3351,17.228331,NA,6,4,2020,2020-04-06,19
"20477","","Libya",26.3351,17.228331,NA,7,4,2020,2020-04-07,20
"20478","","Libya",26.3351,17.228331,NA,8,4,2020,2020-04-08,21
"20479","","Libya",26.3351,17.228331,NA,9,4,2020,2020-04-09,24
"20480","","Libya",26.3351,17.228331,NA,10,4,2020,2020-04-10,24
"20481","","Libya",26.3351,17.228331,NA,11,4,2020,2020-04-11,24
"20482","","Libya",26.3351,17.228331,NA,12,4,2020,2020-04-12,25
"20483","","Libya",26.3351,17.228331,NA,13,4,2020,2020-04-13,26
"20484","","Libya",26.3351,17.228331,NA,14,4,2020,2020-04-14,35
"20485","","Libya",26.3351,17.228331,NA,15,4,2020,2020-04-15,48
"20486","","West Bank and Gaza",31.9522,35.2332,NA,22,1,2020,2020-01-22,0
"20487","","West Bank and Gaza",31.9522,35.2332,NA,23,1,2020,2020-01-23,0
"20488","","West Bank and Gaza",31.9522,35.2332,NA,24,1,2020,2020-01-24,0
"20489","","West Bank and Gaza",31.9522,35.2332,NA,25,1,2020,2020-01-25,0
"20490","","West Bank and Gaza",31.9522,35.2332,NA,26,1,2020,2020-01-26,0
"20491","","West Bank and Gaza",31.9522,35.2332,NA,27,1,2020,2020-01-27,0
"20492","","West Bank and Gaza",31.9522,35.2332,NA,28,1,2020,2020-01-28,0
"20493","","West Bank and Gaza",31.9522,35.2332,NA,29,1,2020,2020-01-29,0
"20494","","West Bank and Gaza",31.9522,35.2332,NA,30,1,2020,2020-01-30,0
"20495","","West Bank and Gaza",31.9522,35.2332,NA,31,1,2020,2020-01-31,0
"20496","","West Bank and Gaza",31.9522,35.2332,NA,1,2,2020,2020-02-01,0
"20497","","West Bank and Gaza",31.9522,35.2332,NA,2,2,2020,2020-02-02,0
"20498","","West Bank and Gaza",31.9522,35.2332,NA,3,2,2020,2020-02-03,0
"20499","","West Bank and Gaza",31.9522,35.2332,NA,4,2,2020,2020-02-04,0
"20500","","West Bank and Gaza",31.9522,35.2332,NA,5,2,2020,2020-02-05,0
"20501","","West Bank and Gaza",31.9522,35.2332,NA,6,2,2020,2020-02-06,0
"20502","","West Bank and Gaza",31.9522,35.2332,NA,7,2,2020,2020-02-07,0
"20503","","West Bank and Gaza",31.9522,35.2332,NA,8,2,2020,2020-02-08,0
"20504","","West Bank and Gaza",31.9522,35.2332,NA,9,2,2020,2020-02-09,0
"20505","","West Bank and Gaza",31.9522,35.2332,NA,10,2,2020,2020-02-10,0
"20506","","West Bank and Gaza",31.9522,35.2332,NA,11,2,2020,2020-02-11,0
"20507","","West Bank and Gaza",31.9522,35.2332,NA,12,2,2020,2020-02-12,0
"20508","","West Bank and Gaza",31.9522,35.2332,NA,13,2,2020,2020-02-13,0
"20509","","West Bank and Gaza",31.9522,35.2332,NA,14,2,2020,2020-02-14,0
"20510","","West Bank and Gaza",31.9522,35.2332,NA,15,2,2020,2020-02-15,0
"20511","","West Bank and Gaza",31.9522,35.2332,NA,16,2,2020,2020-02-16,0
"20512","","West Bank and Gaza",31.9522,35.2332,NA,17,2,2020,2020-02-17,0
"20513","","West Bank and Gaza",31.9522,35.2332,NA,18,2,2020,2020-02-18,0
"20514","","West Bank and Gaza",31.9522,35.2332,NA,19,2,2020,2020-02-19,0
"20515","","West Bank and Gaza",31.9522,35.2332,NA,20,2,2020,2020-02-20,0
"20516","","West Bank and Gaza",31.9522,35.2332,NA,21,2,2020,2020-02-21,0
"20517","","West Bank and Gaza",31.9522,35.2332,NA,22,2,2020,2020-02-22,0
"20518","","West Bank and Gaza",31.9522,35.2332,NA,23,2,2020,2020-02-23,0
"20519","","West Bank and Gaza",31.9522,35.2332,NA,24,2,2020,2020-02-24,0
"20520","","West Bank and Gaza",31.9522,35.2332,NA,25,2,2020,2020-02-25,0
"20521","","West Bank and Gaza",31.9522,35.2332,NA,26,2,2020,2020-02-26,0
"20522","","West Bank and Gaza",31.9522,35.2332,NA,27,2,2020,2020-02-27,0
"20523","","West Bank and Gaza",31.9522,35.2332,NA,28,2,2020,2020-02-28,0
